,resnet50-0,resnet50-1,resnet50-2,resnet50-3
47978,1,0,0,0
47979,0,1,0,0
47980,1,1,0,1
47981,0,0,0,0
47982,0,1,1,0
47983,1,1,0,0
47984,1,1,1,1
47985,1,0,1,1
47986,1,0,1,0
47987,1,1,0,1
47988,0,0,1,0
47989,1,1,0,1
47990,1,0,0,0
47991,0,0,0,1
47992,1,1,1,0
47993,1,1,0,0
47994,0,0,0,1
47995,1,0,1,1
47996,1,1,0,0
47997,0,0,1,1
47998,0,0,1,0
47999,1,0,0,0
48000,1,0,0,0
48001,0,0,0,0
48002,0,0,1,1
48003,1,0,0,0
48004,1,0,1,0
48005,0,1,1,0
48006,0,0,0,1
48007,0,0,1,0
48008,0,1,1,1
48009,0,1,0,0
48010,0,0,1,0
48011,0,0,1,0
48012,0,0,0,1
48013,1,0,0,1
48014,0,1,0,0
48015,0,1,1,1
48016,0,1,1,0
48017,1,1,1,1
48018,0,0,1,1
48019,0,1,1,1
48020,1,1,0,0
48021,1,0,0,0
48022,0,1,1,1
48023,1,1,1,1
48024,0,0,1,0
48025,0,1,0,1
48026,1,0,1,0
48027,0,1,1,1
48028,1,1,1,1
48029,1,1,0,0
48030,1,0,0,1
48031,1,0,1,1
48032,1,0,1,0
48033,1,1,1,1
48034,1,0,0,0
48035,1,1,1,0
48036,1,1,0,1
48037,1,0,1,0
48038,1,1,1,1
48039,1,0,1,0
48040,1,0,1,1
48041,0,1,0,0
48042,1,0,0,0
48043,1,1,0,1
48044,1,0,0,0
48045,1,0,1,0
48046,0,1,1,1
48047,0,0,1,1
48048,1,0,1,0
48049,0,0,0,1
48050,0,0,0,0
48051,1,1,1,1
48052,0,0,1,1
48053,1,1,0,1
48054,0,1,0,0
48055,1,1,0,0
48056,0,1,0,1
48057,1,1,1,1
48058,0,0,0,0
48059,0,0,1,1
48060,0,1,0,0
48061,1,1,1,0
48062,0,0,1,0
48063,0,1,1,0
48064,0,0,1,0
48065,1,1,1,1
48066,0,1,0,0
48067,1,1,0,1
48068,1,1,1,0
48069,1,0,1,0
48070,0,0,0,0
48071,0,0,1,1
48072,0,1,0,1
48073,0,0,0,0
48074,0,1,0,0
48075,1,0,0,0
48076,1,0,0,1
48077,1,0,1,1
48078,1,0,0,1
48079,0,0,0,0
48080,1,1,1,0
48081,1,0,0,0
48082,0,1,1,0
48083,1,0,1,1
48084,1,0,0,0
48085,1,0,1,1
48086,1,0,0,1
48087,1,1,0,1
48088,1,0,1,1
48089,0,1,1,0
48090,0,1,0,0
48091,0,1,0,0
48092,0,0,0,0
48093,0,1,0,0
48094,1,0,0,0
48095,0,0,0,1
48096,0,0,0,0
48097,0,1,0,0
48098,1,0,1,0
48099,1,1,1,0
48100,0,0,0,1
48101,0,0,1,1
48102,1,1,1,0
48103,1,0,1,0
48104,1,1,0,0
48105,0,0,0,1
48106,1,0,1,0
48107,1,0,0,0
48108,0,1,0,0
48109,0,0,1,1
48110,1,0,1,0
48111,1,1,0,0
48112,0,1,1,0
48113,0,0,0,1
48114,0,1,0,1
48115,1,1,0,1
48116,1,0,1,1
48117,0,1,1,0
48118,0,0,1,0
48119,0,1,1,0
48120,0,0,0,1
48121,1,0,1,0
48122,1,0,0,1
48123,1,1,1,0
48124,1,0,0,0
48125,1,0,0,0
48126,1,1,1,1
48127,1,0,0,0
48128,1,0,0,1
48129,1,0,0,1
48130,0,1,0,0
48131,0,1,0,0
48132,0,0,0,0
48133,1,0,0,0
48134,0,1,1,0
48135,0,0,1,0
48136,1,0,0,0
48137,1,1,1,1
48138,1,0,0,1
48139,0,0,1,1
48140,1,0,1,0
48141,0,1,0,1
48142,1,1,1,1
48143,0,1,1,1
48144,0,0,0,0
48145,0,0,0,0
48146,0,1,1,0
48147,0,0,0,0
48148,0,1,0,0
48149,0,1,1,1
48150,1,1,1,0
48151,1,1,0,0
48152,1,0,1,1
48153,1,1,1,0
48154,0,1,1,1
48155,0,0,1,1
48156,0,0,0,1
48157,0,1,1,0
48158,1,0,0,0
48159,0,1,1,0
48160,1,1,0,0
48161,0,0,1,0
48162,1,1,0,1
48163,0,1,0,1
48164,1,0,0,1
48165,1,1,1,0
48166,1,1,0,0
48167,1,1,0,1
48168,0,0,0,0
48169,1,1,0,0
48170,0,0,1,1
48171,1,1,1,0
48172,1,1,0,1
48173,1,0,0,1
48174,0,0,1,0
48175,1,0,1,1
48176,1,0,1,1
48177,1,1,1,0
48178,1,1,1,0
48179,0,1,0,1
48180,1,1,0,0
48181,0,0,1,0
48182,0,0,0,1
48183,0,0,1,1
48184,0,1,0,0
48185,1,1,0,1
48186,0,0,0,1
48187,0,0,1,1
48188,0,0,1,1
48189,1,0,1,0
48190,0,1,0,1
48191,0,1,0,1
48192,1,1,1,1
48193,1,0,1,0
48194,1,1,1,0
48195,1,1,0,1
48196,1,0,1,1
48197,1,0,1,0
48198,0,1,1,0
48199,0,1,1,1
48200,0,0,0,0
48201,0,1,1,1
48202,1,1,0,1
48203,1,0,1,0
48204,1,1,0,0
48205,0,1,1,0
48206,0,1,1,1
48207,1,0,1,0
48208,0,0,0,0
48209,0,0,1,0
48210,1,1,1,1
48211,0,1,1,1
48212,0,0,1,0
48213,0,0,0,1
48214,1,1,0,0
48215,1,0,0,1
48216,0,1,1,1
48217,0,1,1,0
48218,0,1,1,1
48219,0,1,1,0
48220,1,0,0,0
48221,1,1,0,1
48222,1,1,1,1
48223,0,1,1,1
48224,1,0,0,1
48225,1,0,0,0
48226,1,1,1,0
48227,0,0,0,1
48228,0,0,1,1
48229,1,1,0,0
48230,0,1,0,1
48231,1,1,1,0
48232,0,1,0,0
48233,0,1,0,1
48234,1,1,0,1
48235,1,1,1,0
48236,1,1,0,0
48237,1,1,0,0
48238,1,0,0,0
48239,0,1,0,0
48240,0,0,1,0
48241,1,1,0,1
48242,1,0,0,0
48243,0,0,1,0
48244,0,1,0,1
48245,0,0,1,0
48246,0,1,0,0
48247,0,0,0,0
48248,0,0,0,0
48249,1,1,0,1
48250,1,1,1,1
48251,0,1,1,0
48252,0,1,1,0
48253,0,1,0,1
48254,0,0,1,1
48255,0,1,1,1
48256,1,1,0,0
48257,1,0,0,1
48258,0,1,0,1
48259,0,1,1,0
48260,1,1,1,0
48261,1,0,1,0
48262,0,0,1,0
48263,1,0,0,0
48264,0,1,0,1
48265,1,1,1,0
48266,0,1,0,0
48267,1,1,0,1
48268,1,1,1,0
48269,1,0,0,1
48270,0,1,0,1
48271,1,0,0,0
48272,1,0,1,0
48273,1,1,1,0
48274,1,0,1,0
48275,1,0,0,1
48276,1,0,1,1
48277,1,1,0,0
48278,1,1,0,1
48279,1,0,0,1
48280,0,0,0,0
48281,0,0,0,0
48282,0,1,1,1
48283,1,1,0,0
48284,1,1,1,1
48285,0,0,0,0
48286,1,0,0,0
48287,0,1,0,1
48288,0,1,1,0
48289,1,1,1,0
48290,0,0,1,1
48291,0,0,1,0
48292,1,0,1,0
48293,1,0,0,1
48294,1,1,0,1
48295,0,1,0,0
48296,1,0,1,1
48297,0,0,1,1
48298,0,0,0,1
48299,1,0,0,0
48300,0,0,1,1
48301,0,1,1,0
48302,0,0,0,0
48303,1,0,1,0
48304,1,1,1,0
48305,0,1,1,1
48306,0,0,1,0
48307,1,1,0,1
48308,1,0,1,0
48309,1,1,1,1
48310,1,0,0,1
48311,1,0,0,0
48312,1,1,0,1
48313,1,0,1,1
48314,0,1,1,0
48315,0,0,0,0
48316,1,1,1,0
48317,0,1,0,0
48318,0,1,1,0
48319,0,0,1,1
48320,1,0,0,1
48321,0,0,1,1
48322,1,0,0,1
48323,1,1,1,0
48324,0,0,0,1
48325,0,1,0,0
48326,1,0,1,0
48327,0,1,1,0
48328,1,0,1,0
48329,1,1,1,1
48330,0,0,1,0
48331,0,0,1,1
48332,1,1,1,0
48333,0,0,0,0
48334,1,1,1,0
48335,1,0,0,0
48336,0,1,0,1
48337,1,1,1,1
48338,0,1,1,0
48339,1,0,0,1
48340,1,1,1,0
48341,0,0,0,0
48342,1,0,0,0
48343,1,1,0,0
48344,0,0,0,1
48345,1,0,1,1
48346,0,1,0,0
48347,0,0,0,1
48348,0,1,0,0
48349,1,1,1,0
48350,0,0,0,0
48351,1,1,1,1
48352,0,0,1,1
48353,1,1,1,1
48354,0,1,0,0
48355,0,0,1,1
48356,0,0,1,0
48357,1,1,0,0
48358,1,1,0,1
48359,1,1,0,0
48360,0,1,1,0
48361,0,1,0,0
48362,0,1,1,0
48363,0,0,1,1
48364,0,0,1,1
48365,0,0,1,1
48366,1,1,1,1
48367,0,0,1,1
48368,0,0,1,0
48369,1,1,0,1
48370,0,0,0,0
48371,1,0,0,1
48372,1,0,0,0
48373,1,0,1,1
48374,1,1,1,1
48375,1,0,0,0
48376,0,0,1,0
48377,0,0,1,0
48378,1,0,0,0
48379,1,0,0,0
48380,1,0,0,0
48381,0,1,1,0
48382,0,1,1,0
48383,0,0,1,0
48384,0,1,1,1
48385,1,1,1,1
48386,0,1,1,0
48387,1,0,0,0
48388,0,1,1,1
48389,0,1,0,0
48390,1,0,1,1
48391,0,1,0,0
48392,0,1,1,0
48393,0,1,0,1
48394,0,1,1,1
48395,0,0,1,0
48396,1,0,1,1
48397,0,0,0,0
48398,1,0,1,0
48399,0,1,0,1
48400,1,1,1,1
48401,1,0,1,1
48402,1,0,1,0
48403,0,0,1,1
48404,0,1,1,0
48405,1,1,1,0
48406,1,1,0,1
48407,0,1,0,0
48408,1,0,0,1
48409,1,0,1,0
48410,0,0,1,1
48411,0,0,0,0
48412,1,0,1,1
48413,1,1,1,0
48414,0,0,0,1
48415,1,0,0,0
48416,0,0,0,0
48417,0,0,1,1
48418,0,1,1,1
48419,1,0,1,1
48420,1,1,0,0
48421,0,0,0,1
48422,0,0,1,1
48423,1,1,0,0
48424,1,0,0,1
48425,1,1,0,1
48426,0,0,0,0
48427,0,1,0,0
48428,0,0,0,0
48429,0,1,0,1
48430,1,0,0,0
48431,1,0,1,1
48432,1,1,0,0
48433,1,1,0,0
48434,1,0,1,0
48435,1,0,0,0
48436,1,1,0,0
48437,1,1,1,1
48438,0,1,0,1
48439,1,1,1,1
48440,1,0,0,0
48441,1,0,0,1
48442,1,1,0,0
48443,0,1,0,1
48444,0,0,1,0
48445,1,0,0,0
48446,0,0,0,1
48447,0,1,1,1
48448,0,0,0,1
48449,1,0,1,0
48450,1,1,0,0
48451,1,1,1,1
48452,0,0,1,1
48453,0,1,1,0
48454,1,0,0,0
48455,1,1,1,1
48456,1,1,0,0
48457,1,0,1,0
48458,0,0,1,0
48459,1,1,1,0
48460,1,1,0,1
48461,1,0,0,0
48462,1,0,0,0
48463,0,0,0,0
48464,1,1,0,0
48465,1,1,0,1
48466,1,1,0,0
48467,1,1,0,1
48468,1,1,1,0
48469,1,0,1,0
48470,0,1,1,0
48471,1,0,1,1
48472,0,1,0,1
48473,1,1,1,1
48474,1,0,1,0
48475,1,0,0,0
48476,0,0,1,0
48477,0,0,1,0
48478,0,1,0,0
48479,0,0,1,1
48480,0,0,1,0
48481,1,0,0,0
48482,0,1,1,1
48483,0,0,0,0
48484,0,1,1,0
48485,1,0,1,1
48486,1,1,0,0
48487,1,1,0,0
48488,1,1,1,1
48489,0,1,1,0
48490,1,1,1,1
48491,1,0,0,1
48492,1,0,0,1
48493,0,0,0,0
48494,0,1,1,0
48495,0,0,1,0
48496,1,1,0,0
48497,0,1,1,0
48498,1,0,0,1
48499,0,0,1,0
48500,1,1,0,0
48501,0,1,0,1
48502,0,1,1,1
48503,1,1,1,1
48504,0,1,0,1
48505,0,1,0,1
48506,0,1,0,1
48507,1,0,1,0
48508,0,0,1,0
48509,1,1,1,1
48510,0,1,1,0
48511,1,0,0,1
48512,0,0,1,1
48513,1,1,1,1
48514,0,0,1,0
48515,1,0,0,0
48516,0,0,0,1
48517,1,0,1,0
48518,0,1,1,1
48519,0,0,0,1
48520,0,0,1,0
48521,0,1,1,1
48522,0,0,1,0
48523,1,1,0,0
48524,0,0,1,1
48525,1,1,1,1
48526,1,1,0,0
48527,1,1,0,0
48528,0,1,1,1
48529,0,0,0,1
48530,0,1,0,0
48531,0,0,0,1
48532,1,1,0,1
48533,0,0,1,1
48534,0,0,0,1
48535,0,0,1,1
48536,0,1,1,0
48537,0,0,1,0
48538,1,1,0,1
48539,0,1,0,0
48540,0,0,0,0
48541,1,0,1,0
48542,0,0,1,1
48543,0,1,1,0
48544,1,0,1,1
48545,1,0,1,1
48546,1,0,1,0
48547,1,1,1,1
48548,1,1,0,0
48549,0,1,1,1
48550,0,0,0,1
48551,1,0,1,1
48552,1,1,1,1
48553,1,1,1,1
48554,0,0,1,1
48555,0,0,1,1
48556,0,1,0,0
48557,0,1,0,0
48558,1,0,0,1
48559,1,0,1,1
48560,0,1,0,1
48561,0,0,0,1
48562,1,0,1,1
48563,0,1,1,1
48564,1,0,0,1
48565,1,1,0,1
48566,1,0,1,0
48567,1,1,1,0
48568,1,0,1,1
48569,1,0,0,1
48570,1,1,0,0
48571,0,0,1,0
48572,1,0,0,0
48573,0,0,1,0
48574,1,1,0,1
48575,1,1,1,1
48576,1,1,0,0
48577,1,1,1,1
48578,0,1,0,1
48579,1,1,0,0
48580,0,1,1,0
48581,1,0,1,1
48582,1,1,1,1
48583,1,0,0,0
48584,1,0,1,1
48585,0,1,1,0
48586,1,1,1,1
48587,0,1,0,0
48588,1,1,0,0
48589,0,1,1,1
48590,1,1,1,0
48591,1,1,1,0
48592,0,0,0,0
48593,1,0,1,1
48594,0,1,0,1
48595,1,0,1,1
48596,1,1,0,0
48597,1,0,0,0
48598,0,1,1,1
48599,0,0,0,0
48600,1,1,1,1
48601,1,0,1,0
48602,1,0,0,1
48603,1,0,1,1
48604,1,0,0,1
48605,0,1,0,1
48606,1,0,1,0
48607,1,1,0,1
48608,0,1,0,0
48609,0,0,0,0
48610,1,0,0,1
48611,0,1,0,1
48612,0,1,0,0
48613,0,1,0,1
48614,0,0,1,0
48615,1,1,1,1
48616,0,1,0,1
48617,0,0,0,1
48618,0,0,1,0
48619,0,0,0,1
48620,1,1,0,1
48621,0,0,0,1
48622,1,1,1,1
48623,1,1,1,1
48624,0,0,0,1
48625,1,1,1,0
48626,0,1,1,1
48627,1,0,0,0
48628,0,1,1,0
48629,1,0,1,0
48630,0,1,1,0
48631,1,0,0,1
48632,0,0,1,1
48633,1,0,1,1
48634,0,1,0,1
48635,0,1,0,0
48636,1,0,1,1
48637,0,1,1,1
48638,0,0,0,0
48639,1,0,0,1
48640,1,0,0,1
48641,1,0,0,0
48642,1,1,1,0
48643,0,0,1,0
48644,1,0,0,1
48645,0,0,0,0
48646,1,0,1,0
48647,1,0,1,0
48648,1,0,1,1
48649,0,1,0,1
48650,1,1,1,1
48651,0,1,0,0
48652,1,1,1,1
48653,0,1,0,0
48654,1,1,1,1
48655,1,0,1,1
48656,1,1,0,1
48657,0,1,1,0
48658,1,1,0,1
48659,1,0,0,0
48660,0,0,1,0
48661,0,0,0,0
48662,1,0,1,1
48663,0,1,0,0
48664,0,0,1,1
48665,1,1,0,1
48666,1,0,1,0
48667,1,0,0,1
48668,1,0,0,0
48669,1,0,0,1
48670,1,0,1,1
48671,0,0,1,0
48672,1,0,0,0
48673,0,0,0,0
48674,0,1,1,0
48675,1,0,0,1
48676,0,0,1,0
48677,0,1,0,0
48678,1,0,0,1
48679,1,1,0,0
48680,1,1,1,0
48681,1,0,0,0
48682,1,1,1,0
48683,0,0,1,0
48684,0,1,1,1
48685,0,0,1,0
48686,1,0,1,0
48687,1,0,0,0
48688,1,1,0,0
48689,0,1,0,1
48690,1,0,0,0
48691,0,0,0,0
48692,0,1,0,0
48693,0,0,0,0
48694,0,1,0,1
48695,0,1,1,0
48696,1,1,0,1
48697,0,1,1,0
48698,1,0,0,1
48699,0,1,0,0
48700,1,0,0,1
48701,0,0,1,0
48702,0,1,1,0
48703,0,1,0,1
48704,0,0,1,1
48705,1,0,0,1
48706,1,1,0,1
48707,1,1,1,1
48708,0,0,1,1
48709,0,0,0,1
48710,0,0,0,1
48711,0,0,1,1
48712,1,1,1,0
48713,1,0,1,1
48714,1,1,1,1
48715,0,1,1,1
48716,0,1,0,1
48717,1,1,0,0
48718,1,0,1,1
48719,1,0,0,0
48720,0,1,1,1
48721,0,0,0,1
48722,0,1,1,0
48723,0,0,0,0
48724,0,0,1,0
48725,0,0,0,1
48726,1,0,0,0
48727,0,1,1,1
48728,1,0,0,1
48729,0,1,0,0
48730,1,0,1,0
48731,0,1,1,1
48732,0,1,0,0
48733,1,0,1,1
48734,1,1,1,1
48735,0,1,0,0
48736,1,1,1,1
48737,0,0,0,0
48738,0,1,1,1
48739,0,0,0,1
48740,1,1,0,1
48741,1,1,0,0
48742,0,0,1,0
48743,1,1,1,1
48744,1,0,0,1
48745,0,1,0,0
48746,1,0,0,1
48747,1,1,0,0
48748,0,1,0,1
48749,1,1,0,1
48750,0,0,0,0
48751,1,0,1,0
48752,0,0,0,0
48753,1,1,0,1
48754,1,0,1,0
48755,1,0,1,0
48756,1,0,0,1
48757,1,0,0,0
48758,0,0,1,1
48759,0,1,1,0
48760,0,1,0,1
48761,0,0,0,0
48762,0,1,1,1
48763,0,0,1,0
48764,1,1,0,1
48765,0,1,0,1
48766,1,1,1,1
48767,1,1,1,0
48768,0,1,1,1
48769,1,0,1,1
48770,1,1,0,1
48771,0,1,0,1
48772,0,0,1,0
48773,1,1,1,0
48774,1,0,0,0
48775,1,0,1,1
48776,1,0,1,0
48777,0,1,1,0
48778,1,0,0,0
48779,1,0,1,1
48780,0,1,0,1
48781,1,1,1,0
48782,0,1,0,0
48783,1,0,0,0
48784,0,1,0,0
48785,1,0,1,0
48786,0,0,1,1
48787,1,1,1,1
48788,1,0,1,0
48789,1,1,1,1
48790,0,1,0,0
48791,1,0,0,1
48792,0,1,1,0
48793,1,0,0,0
48794,0,1,0,1
48795,0,0,1,1
48796,0,1,0,1
48797,0,1,0,0
48798,0,0,1,1
48799,0,0,0,1
48800,0,0,0,0
48801,0,1,1,1
48802,1,1,1,1
48803,1,1,0,0
48804,1,1,0,1
48805,1,0,1,0
48806,0,1,1,1
48807,0,1,0,1
48808,1,0,1,0
48809,1,0,1,1
48810,1,1,1,0
48811,1,1,0,0
48812,0,0,1,1
48813,1,1,0,0
48814,0,0,0,1
48815,1,0,0,0
48816,1,1,1,1
48817,0,0,0,0
48818,1,0,0,1
48819,0,1,0,0
48820,0,0,0,1
48821,1,0,0,0
48822,0,0,1,1
48823,1,1,1,0
48824,1,1,1,1
48825,0,1,0,1
48826,1,0,0,1
48827,1,0,0,0
48828,1,0,1,0
48829,0,0,1,0
48830,1,0,1,1
48831,0,0,0,1
48832,0,0,1,0
48833,0,0,0,0
48834,1,0,1,0
48835,0,1,1,0
48836,0,0,0,1
48837,1,1,0,0
48838,1,0,0,0
48839,1,0,1,1
48840,1,1,0,1
48841,1,1,1,1
48842,0,0,1,1
48843,0,0,0,0
48844,1,0,1,0
48845,0,1,0,1
48846,0,1,1,0
48847,0,0,0,1
48848,1,1,1,0
48849,0,1,1,0
48850,0,0,1,0
48851,1,0,0,0
48852,0,1,0,0
48853,1,1,0,0
48854,1,0,1,1
48855,1,1,1,1
48856,1,1,1,0
48857,0,1,0,0
48858,1,1,0,0
48859,0,0,0,1
48860,0,1,0,1
48861,0,0,0,0
48862,1,1,0,1
48863,1,0,1,0
48864,0,0,1,1
48865,1,1,0,0
48866,0,1,0,1
48867,0,0,0,0
48868,1,1,0,0
48869,0,0,1,0
48870,1,0,0,0
48871,0,1,0,0
48872,1,1,1,0
48873,0,1,1,1
48874,0,1,1,1
48875,1,1,1,1
48876,0,1,1,1
48877,1,0,0,0
48878,0,0,1,1
48879,0,1,1,1
48880,0,1,0,0
48881,1,0,1,1
48882,0,0,0,0
48883,0,0,1,1
48884,0,1,0,1
48885,0,1,0,0
48886,0,1,1,1
48887,1,0,1,0
48888,0,1,1,1
48889,1,1,0,0
48890,0,0,0,0
48891,0,0,0,1
48892,1,1,1,0
48893,0,1,1,0
48894,0,0,0,1
48895,0,1,0,0
48896,0,1,1,1
48897,0,1,1,1
48898,1,1,0,1
48899,1,1,0,1
48900,0,0,1,0
48901,1,0,0,1
48902,1,1,1,0
48903,1,1,0,0
48904,1,1,0,1
48905,1,0,0,0
48906,0,1,1,0
48907,0,1,0,1
48908,0,0,0,0
48909,0,0,1,1
48910,0,0,1,1
48911,1,0,0,0
48912,0,0,1,0
48913,1,1,1,1
48914,0,0,0,1
48915,1,0,0,1
48916,1,0,1,0
48917,1,0,0,0
48918,0,1,1,1
48919,1,1,1,0
48920,0,0,0,1
48921,1,0,1,0
48922,1,1,0,0
48923,0,1,1,0
48924,0,1,0,0
48925,1,1,0,0
48926,0,1,0,0
48927,1,1,1,0
48928,0,1,1,0
48929,1,0,1,1
48930,0,0,0,1
48931,0,0,0,0
48932,0,1,1,1
48933,1,0,1,1
48934,1,0,0,1
48935,1,0,1,1
48936,1,0,0,1
48937,0,1,1,1
48938,1,1,1,0
48939,0,0,0,1
48940,1,1,1,1
48941,1,1,1,1
48942,0,0,1,1
48943,1,0,0,1
48944,0,1,0,1
48945,1,1,1,1
48946,0,0,1,0
48947,1,1,0,1
48948,1,1,0,0
48949,1,1,1,0
48950,1,1,1,0
48951,0,1,0,1
48952,0,1,1,0
48953,0,0,0,1
48954,1,0,1,1
48955,0,1,0,1
48956,1,1,1,1
48957,0,0,1,1
48958,0,0,0,1
48959,1,0,0,0
48960,0,1,0,1
48961,0,1,0,1
48962,1,0,1,1
48963,1,1,1,0
48964,0,0,0,1
48965,1,0,1,0
48966,0,0,1,0
48967,0,0,0,1
48968,1,0,1,1
48969,0,1,1,1
48970,1,0,0,1
48971,1,0,1,0
48972,0,1,0,0
48973,1,1,0,0
48974,0,0,0,1
48975,1,0,0,1
48976,0,0,1,0
48977,1,1,0,0
48978,0,0,1,1
48979,0,0,0,1
48980,0,0,1,1
48981,0,1,1,1
48982,1,0,1,0
48983,1,1,0,0
48984,0,0,0,1
48985,0,1,1,1
48986,0,0,1,1
48987,1,1,1,1
48988,0,0,1,1
48989,0,0,0,1
48990,1,0,0,0
48991,0,1,1,1
48992,0,1,0,1
48993,1,1,1,1
48994,0,0,1,1
48995,1,0,1,1
48996,1,0,1,1
48997,1,0,1,1
48998,1,1,1,0
48999,0,0,1,1
49000,1,0,0,0
49001,1,0,1,0
49002,0,1,0,1
49003,1,1,1,0
49004,0,1,1,0
49005,0,0,0,1
49006,0,0,0,0
49007,1,0,0,0
49008,0,1,1,0
49009,0,1,1,0
49010,1,1,1,0
49011,1,0,1,0
49012,1,1,1,0
49013,0,1,0,1
49014,1,1,0,0
49015,1,0,1,0
49016,1,1,1,1
49017,0,1,1,1
49018,0,0,1,1
49019,1,1,1,0
49020,0,1,0,0
49021,1,0,0,1
49022,1,0,0,1
49023,1,1,0,0
49024,0,1,1,1
49025,0,1,1,1
49026,1,0,0,0
49027,1,1,1,1
49028,1,0,1,1
49029,1,1,1,0
49030,0,1,0,1
49031,1,0,1,1
49032,1,0,1,0
49033,0,0,1,0
49034,0,1,1,1
49035,1,1,1,0
49036,1,0,1,1
49037,1,1,0,0
49038,0,1,0,0
49039,0,1,0,0
49040,0,1,0,0
49041,1,1,0,1
49042,0,0,1,1
49043,1,0,0,1
49044,0,0,1,1
49045,1,0,0,0
49046,1,1,0,1
49047,1,1,0,0
49048,1,1,0,0
49049,0,1,0,1
49050,0,1,1,0
49051,0,1,1,1
49052,1,0,1,1
49053,0,0,1,0
49054,0,0,1,0
49055,0,1,0,1
49056,0,0,1,1
49057,1,1,1,1
49058,1,1,0,0
49059,1,1,1,1
49060,1,0,0,1
49061,1,1,0,1
49062,0,0,1,1
49063,1,1,0,0
49064,1,0,1,0
49065,1,0,1,1
49066,1,0,0,1
49067,0,1,0,0
49068,1,1,0,1
49069,0,1,0,0
49070,0,0,1,1
49071,1,0,1,0
49072,1,0,1,0
49073,1,0,1,0
49074,1,0,1,1
49075,0,1,0,1
49076,0,0,0,0
49077,0,1,1,1
49078,0,0,1,0
49079,0,1,0,0
49080,1,0,0,1
49081,0,0,1,0
49082,0,0,0,0
49083,0,0,1,0
49084,1,1,0,1
49085,1,0,0,1
49086,1,0,1,0
49087,0,0,1,1
49088,1,0,1,1
49089,1,0,1,0
49090,1,0,0,0
49091,0,1,0,0
49092,1,0,0,0
49093,0,0,0,0
49094,0,0,1,1
49095,1,1,0,0
49096,0,1,0,0
49097,0,1,0,1
49098,0,1,1,1
49099,1,1,1,1
49100,0,1,1,0
49101,0,0,1,1
49102,1,0,0,1
49103,0,0,1,0
49104,0,1,0,0
49105,0,0,1,1
49106,0,1,1,0
49107,1,0,0,0
49108,0,0,0,1
49109,1,1,1,0
49110,0,1,0,1
49111,0,1,1,0
49112,1,1,1,0
49113,1,0,0,0
49114,1,0,1,0
49115,1,0,0,1
49116,1,1,0,0
49117,0,0,0,1
49118,0,0,0,0
49119,1,1,1,1
49120,0,0,1,0
49121,1,1,1,1
49122,1,1,0,1
49123,1,1,1,0
49124,1,1,0,1
49125,1,0,1,1
49126,0,1,0,0
49127,1,0,1,0
49128,0,0,1,0
49129,0,1,0,0
49130,0,1,1,0
49131,0,0,0,1
49132,1,0,0,0
49133,1,1,1,0
49134,0,0,0,1
49135,0,1,0,0
49136,1,1,0,1
49137,0,0,0,0
49138,0,0,0,1
49139,1,1,0,0
49140,0,0,0,1
49141,1,1,0,1
49142,1,0,1,1
49143,1,0,1,0
49144,1,0,0,0
49145,1,1,1,0
49146,0,0,1,1
49147,1,1,1,0
49148,1,0,0,1
49149,0,0,0,0
49150,1,0,0,1
49151,1,0,1,1
49152,1,0,0,0
49153,0,1,0,0
49154,0,1,0,1
49155,0,0,1,1
49156,0,1,1,0
49157,0,1,1,0
49158,1,0,1,0
49159,0,1,0,0
49160,0,0,1,1
49161,1,0,0,0
49162,1,1,0,0
49163,1,0,0,0
49164,0,1,1,0
49165,1,0,0,1
49166,1,0,0,0
49167,0,1,0,1
49168,0,0,1,1
49169,0,1,0,0
49170,0,0,0,0
49171,1,1,1,1
49172,0,0,1,1
49173,1,1,0,1
49174,0,1,0,0
49175,1,1,1,0
49176,0,0,0,0
49177,0,0,0,0
49178,1,0,1,1
49179,0,0,0,0
49180,1,0,0,0
49181,1,0,1,0
49182,1,0,0,0
49183,1,0,1,1
49184,1,0,0,0
49185,0,0,1,1
49186,0,0,0,1
49187,0,1,0,1
49188,0,0,1,0
49189,0,0,0,0
49190,1,1,0,0
49191,0,1,1,0
49192,1,0,1,1
49193,1,1,1,1
49194,1,1,1,0
49195,1,0,0,0
49196,1,1,0,0
49197,1,0,1,0
49198,1,1,1,0
49199,1,1,1,1
49200,1,1,1,1
49201,0,1,1,0
49202,0,0,1,1
49203,1,1,0,1
49204,0,0,1,1
49205,1,1,0,0
49206,1,0,1,1
49207,0,1,0,1
49208,1,1,1,1
49209,1,1,1,0
49210,1,1,1,1
49211,1,0,1,0
49212,0,0,0,1
49213,0,0,0,0
49214,0,0,1,1
49215,1,0,1,0
49216,1,0,0,0
49217,1,0,0,1
49218,0,1,0,1
49219,1,1,0,0
49220,0,0,1,1
49221,1,1,0,0
49222,1,0,0,0
49223,0,0,1,0
49224,0,0,1,1
49225,1,0,0,1
49226,1,1,0,0
49227,1,0,1,0
49228,1,0,1,1
49229,1,1,0,0
49230,1,0,0,1
49231,0,1,0,0
49232,1,0,1,1
49233,0,0,0,0
49234,1,1,0,1
49235,1,1,0,0
49236,0,0,1,1
49237,0,1,1,1
49238,1,0,1,0
49239,1,1,0,1
49240,0,0,1,1
49241,1,1,0,0
49242,0,0,1,0
49243,0,1,1,1
49244,1,1,1,0
49245,1,0,0,0
49246,1,1,1,0
49247,1,0,0,0
